world,176,74,246
world,178,74,250
world,184,70,233
world,186,70,237
world,186,71,199
world,-894,10,-5768
world,172,74,238
world,190,80,229
world,180,70,225
world,219,62,54
world,174,74,242
world,192,80,233
world,194,80,237
world,182,71,191
world,182,70,229
world,221,62,55
world,168,74,230
world,187,70,240
world,220,64,62
world,170,74,234
world,188,80,225
world,176,70,217
world,178,71,183
world,178,70,221
world,184,65,242
world,177,74,249
world,-762,12,-5920
world,183,70,232
world,185,71,198
world,185,70,236
world,172,70,209
world,172,69,247
world,179,74,253
world,176,69,253
world,194,85,31
world,183,75,221
world,184,65,240
world,170,74,232
world_the_end,-63,61,-25
world,178,70,219
world,178,71,181
world,693,63,292
world,185,75,225
world,238,62,25
world,172,74,236
world,172,69,245
world,177,74,247
world,276,63,162
world,199,66,90
world_the_end,-65,62,-17
world,185,71,196
world,185,70,234
world,174,69,249
world,192,75,240
world,179,74,251
world,187,70,238
world,168,74,228
world,173,74,239
world,179,71,184
world,179,70,222
world,181,71,188
world,181,70,226
world,-149,12,47
world,175,75,205
world,175,74,243
world,183,71,192
world,183,70,230
world,182,79,249
world_the_end,-66,61,-27
world,188,71,203
world,188,70,241
world,164,69,229
world,234,64,74
world,169,74,231
world,171,74,235
world,177,70,218
world,217,68,71
world,217,67,90
world,184,75,224
world,1767,71,1676
world,185,70,238
world,192,85,31
world,181,75,221
world,168,74,232
world,187,70,242
world,188,80,227
world,176,71,181
world,176,70,219
world,181,70,230
world,181,71,192
world,180,79,249
world,168,69,241
world,175,74,247
world,183,70,234
world,170,69,245
world,172,69,249
world,177,74,251
world,2235,71,1848
world,215,67,90
world,215,68,71
world,164,69,233
world,71,13,38
world,171,74,239
world,177,71,184
world,177,70,222
world,179,71,188
world,179,70,226
world,217,68,73
world,173,75,205
world,173,74,243
world,230,64,72
world,179,17,274
world,184,70,237
world,186,70,241
world,251,62,79
world,167,74,231
world,188,71,207
world,188,70,245
world,169,74,235
world,185,65,245
world_the_end,-38,74,-2
world,171,74,237
world,243,62,-10
world,179,70,224
world,217,68,72
world,-628,10,65
world,173,74,241
world,175,74,245
world,181,70,228
world,181,71,190
world,186,70,239
world,167,74,229
world_nether,-99,40,271
world,188,71,205
world,188,70,243
world,169,74,233
world,177,71,182
world,177,70,220
world,164,69,231
world,234,64,75
world,182,71,193
world,182,70,231
world,200,85,34
world,176,74,248
world,184,70,235
world_the_end,-65,68,-24
world,-755,13,-5906
world,191,75,241
world,230,64,71
world,178,74,252
world,184,65,244
world,183,75,225
world_the_end,7,64,-25
world,170,74,236
world,172,74,240
world,178,71,185
world,178,70,223
world,198,85,33
world,224,64,65
world,174,74,244
world,180,70,227
world,180,15,69
world,183,70,248
world,164,74,238
world,170,71,183
world,172,70,225
world,191,66,235
world,196,71,237
world,252,13,223
world,-9,14,39
world,174,71,191
world,174,70,229
world,-895,10,-5765
world,180,65,250
world,217,68,80
world,192,71,229
world,180,80,225
world,181,70,244
world,162,74,234
world,281,50,175
world,187,66,227
world,189,66,231
world,194,71,233
world,214,64,63
world,188,72,183
world,175,70,232
world,213,68,76
world,215,68,78
world,172,65,234
world,243,62,-11
world,177,70,236
world,176,80,217
world,163,74,237
world,182,71,209
world,182,70,247
world,-864,14,-5774
world,171,71,186
world,190,66,234
world,228,64,77
world,179,65,249
world_the_end,-65,68,-22
world,165,74,241
world,173,71,190
world,173,70,228
world,172,79,247
world,192,66,238
world,211,68,74
world,230,64,79
world,188,72,181
world,177,70,234
world,176,79,253
world,215,68,77
world,172,65,232
world,268,62,5
world,236,64,84
world,217,68,79
world,184,70,249
world,165,74,239
world,171,71,184
world,-759,53,-5922
world,281,65,161
world,190,66,232
world,192,66,236
world,211,68,73
world,160,69,237
world,230,64,78
world,173,71,188
world,173,70,226
world,172,79,245
world,175,71,192
world,175,70,230
world,174,79,249
world,213,68,75
world,180,75,232
world,224,64,72
world,226,64,74
world,180,70,241
world,182,70,245
world,188,66,228
world,209,67,90
world,228,64,76
world,176,75,224
world,180,13,254
world,163,74,235
world,220,64,68
world,176,70,233
world,164,79,229
world,222,64,70
world,188,80,241
world,-84,12,40
world,-788,62,-5952
world,173,71,192
world,173,70,230
world,192,66,240
world,172,79,249
world,211,68,75
world,230,64,80
world,2117,77,2033
world,175,71,196
world,175,70,234
world,213,68,77
world,183,66,221
world,188,72,185
world,226,64,76
world,178,13,254
world,180,70,245
world,161,74,235
world,182,70,249
world,169,71,184
world,168,79,241
world,188,66,232
world,207,67,90
world,207,68,71
world,190,66,236
world,228,64,78
world,171,71,188
world,171,70,226
world,170,79,245
world,188,80,245
world,176,70,237
world,215,63,38
world,184,66,224
world,164,79,233
world,-616,22,65
world,186,66,228
world,258,62,13
world,224,64,74
world,172,70,229
world,191,66,239
world,199,67,82
world,218,64,68
world,-128,84,150
world,-9,14,40
world_nether,-81,34,274
world,174,70,233
world,220,64,70
world,-782,64,-5955
world,164,79,231
world,184,66,222
world,273,65,155
world,186,66,226
world,185,75,245
world,224,64,73
world,-616,22,64
world,180,70,243
world,161,74,233
world,217,74,168
world,169,71,182
world,188,66,230
world,180,65,252
world,220,64,69
world,174,71,193
world,174,70,231
world,176,70,235
world,222,64,71
world,188,80,243
world,175,75,225
world,162,74,236
world,181,70,246
world,170,71,185
world,189,66,233
world,164,74,240
world,172,70,227
world,191,66,237
world,176,80,219
world,215,68,79
world,185,66,225
world,172,65,236
world,192,71,231
world,179,70,242
world,-594,29,45
world,181,63,26
world,217,68,81
world,281,50,177
world,187,66,229
world,173,75,221
world,-752,13,-5796
world,179,71,196
world,179,70,234
world,178,79,253
world,217,68,77
world,181,70,238
world,180,80,219
world_nether,0,74,76
world,188,75,244
world,194,66,236
world,162,69,237
world,213,68,73
world,169,74,243
world_nether,-30,52,170
world,175,71,188
world,175,70,226
world,177,70,230
world,176,79,249
world,215,68,75
world,164,69,241
world,172,65,228
world,228,64,74
world,181,80,222
world,182,70,241
world,184,71,207
world,184,70,245
world,211,67,90
world,211,68,71
world,160,69,233
world,249,62,81
world,230,64,76
world,165,74,235
world,167,74,239
world,173,71,184
world,173,70,222
world,192,66,232
world,190,80,241
world,178,71,195
world,178,70,233
world,166,79,229
world,180,70,237
world,262,63,8
world,226,64,72
world_the_end,-65,68,-23
world,165,74,233
world,184,70,243
world,173,71,182
world,192,66,230
world_nether,26,80,-81
world,249,62,80
world,251,62,82
world,186,71,209
world,167,74,237
world,175,71,186
world,175,70,224
world,194,66,234
world,213,68,72
world,180,70,235
world_the_end,35,59,2
world,226,64,71
world,182,70,239
world,219,74,164
world,281,65,155
world,168,74,240
world,220,64,65
world,170,74,244
world_the_end,7,64,-24
world,176,70,227
world,195,66,237
world,222,64,67
world,224,64,69
world,2233,70,1846
world,172,74,248
world,178,71,193
world,178,70,231
world_nether,19,75,16
world,182,80,223
world,183,70,242
world,164,74,232
world,-594,45,45
world,172,71,181
world,191,66,229
world_the_end,-65,61,-25
world,166,74,236
world,174,70,223
world,193,66,233
world,277,65,155
world,188,66,226
world,187,75,245
world,182,70,243
world,163,74,233
world_nether,-95,128,-156
world,219,74,168
world,171,71,182
world,190,66,230
world,176,75,222
world,184,71,209
world,184,70,247
world,165,74,237
world,222,64,69
world_nether,-37,53,166
world,176,70,231
world,178,71,197
world,178,70,235
world_nether,-49,91,-30
world,224,64,71
world_nether,-147,86,47
world,180,70,239
world,217,74,164
world,172,71,185
world,172,70,223
world,283,65,162
world,191,66,233
world_nether,-35,60,161
world,166,74,240
world,168,74,244
world,2228,68,1848
world,174,71,189
world,174,70,227
world,193,66,237
world,194,66,33
world,187,66,225
world,-788,64,-5953
world,175,75,221
world,180,80,223
world,181,70,242
world,170,71,181
world,189,66,229
world,196,71,235
world,164,74,236
world,183,70,246
world,174,71,187
world,174,70,225
world,193,66,235
world,168,74,242
world,176,70,229
world,133,12,42
world,222,64,68
world,164,74,234
world,182,80,225
world,183,70,244
world,191,66,231
world,196,71,233
world,218,64,64
world,166,74,238
world,172,70,221
world,172,71,183
world,172,65,230
world,177,70,232
world,176,79,251
world,217,68,78
world_nether,-80,34,274
world,236,64,83
world,245,62,-11
world,179,70,236
world,178,80,217
world,180,80,221
world,181,70,240
world,205,73,176
world,173,71,186
world,173,70,224
world,192,66,234
world,211,68,72
world,160,69,235
world,249,62,82
world,230,64,77
world,181,65,249
world,180,75,230
world_the_end,-64,68,-22
world,167,74,241
world,175,70,228
world,175,71,190
